Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
2765,,,627,1000,28,10,2746.8,0,0,0,0,0,7.855533123016357,1.8544352054595947,0.6428265571594238,0.4464292526245117,0.060864925384521484,4.337738990783691
2766,,,627,1000,36,11,2749.3333333333335,0,0,0,0,0,7.856567144393921,1.85524320602417,0.6428265571594238,0.44643402099609375,0.060864925384521484,4.337831735610962
2767,,,628,1000,37,14,2767.0,0,0,1,0,1,7.86000394821167,1.8562862873077393,0.6441607475280762,0.4469938278198242,0.060904741287231445,4.338066816329956
2768,,,628,1000,31,17,2768.0,0,0,2,0,2,7.862991809844971,1.8571131229400635,0.6454236507415771,0.44754767417907715,0.060945749282836914,4.338182687759399
2769,,,628,1000,39,18,2769.0,0,0,0,0,0,7.864204168319702,1.8579492568969727,0.6454246044158936,0.4475717544555664,0.06098771095275879,4.338292837142944
2770,,,628,1000,39,9,2748.15,0,0,0,0,0,7.865301132202148,1.858797311782837,0.6454246044158936,0.4475836753845215,0.06098771095275879,4.338396072387695
2771,,,629,1000,50,32,2771.0,0,0,2,0,1,7.8685948848724365,1.8596644401550293,0.6466965675354004,0.4482736587524414,0.06104278564453125,4.33850622177124
2772,,,629,1000,52,50,2772.0,0,0,2,0,2,7.872191905975342,1.8604815006256104,0.6480717658996582,0.44918060302734375,0.061119794845581055,4.338626384735107
2773,,,629,1000,47,15,2773.0,0,0,2,0,1,7.8752148151397705,1.8613636493682861,0.6494135856628418,0.4495735168457031,0.06115555763244629,4.338758230209351
2774,,,630,1000,41,32,2774.0,0,1,1,0,1,7.878391981124878,1.8622045516967773,0.6506016254425049,0.4502594470977783,0.06121253967285156,4.338885307312012
2775,,,630,1000,34,32,2775.0,1,1,0,0,0,7.880981922149658,1.8630225658416748,0.6518337726593018,0.4504091739654541,0.06126856803894043,4.338987350463867
2776,,,630,1000,36,17,2754.6315789473683,0,0,0,0,0,7.882097959518433,1.8638865947723389,0.6518347263336182,0.45041823387145996,0.06126856803894043,4.339091062545776
2777,,,630,1000,40,32,2777.0,0,0,0,0,0,7.8834068775177,1.8647615909576416,0.6518356800079346,0.45043134689331055,0.0613255500793457,4.339189767837524
2778,,,629,1000,36,13,2778.0,1,0,1,0,1,7.885893821716309,1.8655905723571777,0.6530306339263916,0.4505612850189209,0.06135869026184082,4.339289665222168
2779,,,629,1000,37,20,2771.3548387096776,0,0,0,0,0,7.886980772018433,1.8664073944091797,0.653031587600708,0.45058345794677734,0.06135869026184082,4.339391708374023
2780,,,629,1000,40,25,2760.566037735849,0,0,0,0,0,7.888252019882202,1.8673605918884277,0.6530327796936035,0.4506375789642334,0.06135869026184082,4.339493751525879
2781,,,629,1000,44,25,2763.818181818182,0,0,0,0,0,7.889444828033447,1.868241310119629,0.6530337333679199,0.45067334175109863,0.06135869026184082,4.339597702026367
2782,,,629,1000,33,24,2782.0,0,0,0,0,0,7.8906409740448,1.8690900802612305,0.6530356407165527,0.4506843090057373,0.061406612396240234,4.339686870574951
2783,,,629,1000,35,24,2770.029411764706,0,0,0,0,0,7.891776084899902,1.8699567317962646,0.6530365943908691,0.450695276260376,0.061406612396240234,4.33980131149292
2784,,,630,1000,49,39,2784.0,0,1,0,0,1,7.8949971199035645,1.870823860168457,0.6543235778808594,0.4512965679168701,0.06147146224975586,4.33991265296936
2785,,,631,1000,59,52,2785.0,0,1,0,0,0,7.898212909698486,1.8716728687286377,0.6555385589599609,0.4518923759460449,0.061551570892333984,4.340039968490601
2786,,,631,1000,44,34,2765.8481012658226,0,0,0,0,0,7.8995749950408936,1.8726749420166016,0.6555397510528564,0.45193910598754883,0.061551570892333984,4.340167045593262
2787,,,631,1000,35,17,2766.029411764706,0,0,0,0,0,7.900673151016235,1.8735201358795166,0.6555407047271729,0.4519612789154053,0.061551570892333984,4.34026312828064
2788,,,631,1000,34,27,2765.0153846153844,0,0,0,0,0,7.901803970336914,1.8743813037872314,0.6555416584014893,0.4519963264465332,0.061551570892333984,4.340353488922119
2789,,,631,1000,34,24,2769.413043478261,0,0,0,0,0,7.902933120727539,1.8752515316009521,0.6555426120758057,0.4520244598388672,0.061551570892333984,4.34044337272644
2790,,,632,1000,29,21,2790.0,0,0,1,0,0,7.905813932418823,1.8760476112365723,0.6567823886871338,0.4525637626647949,0.06159543991088867,4.340527296066284
2791,,,632,1000,30,7,2774.4285714285716,0,0,0,0,0,7.906958818435669,1.8768763542175293,0.6567833423614502,0.45256900787353516,0.06159543991088867,4.340661287307739
2792,,,632,1000,53,47,2792.0,0,0,0,0,0,7.908488988876343,1.8777382373809814,0.6567842960357666,0.45264720916748047,0.0616912841796875,4.340774297714233
2793,,,632,1000,46,45,2770.5365853658536,0,0,0,0,0,7.909756898880005,1.8786132335662842,0.6567850112915039,0.45270228385925293,0.0616912841796875,4.340901851654053
2794,,,632,1000,25,9,2772.65,0,0,0,0,0,7.91078782081604,1.8794512748718262,0.6567850112915039,0.4527132511138916,0.0616912841796875,4.3409857749938965
2795,,,633,1000,37,28,2795.0,0,1,0,0,1,7.913888931274414,1.8802671432495117,0.6580421924591064,0.4533522129058838,0.06174421310424805,4.341080665588379
2796,,,634,1000,48,23,2796.0,0,1,1,0,1,7.91707706451416,1.881162166595459,0.6592891216278076,0.45396876335144043,0.06178927421569824,4.341200351715088
2797,,,634,1000,30,21,2797.0,1,0,1,0,1,7.919924020767212,1.882021427154541,0.6605961322784424,0.45430564880371094,0.06183123588562012,4.341294765472412
2798,,,634,1000,51,48,2778.9850746268658,0,0,0,0,0,7.92125391960144,1.882941484451294,0.6605973243713379,0.45436644554138184,0.06183123588562012,4.341416597366333
2799,0.89,0.5871818181818184,634,1000,31,23,2794.4358974358975,0,0,0,0,0,7.922760963439941,1.8838214874267578,0.6605973243713379,0.45439910888671875,0.06183123588562012,4.34150767326355
2800,,,634,1000,39,35,2775.093023255814,0,0,0,0,0,7.9238951206207275,1.8846714496612549,0.6605985164642334,0.45441389083862305,0.06183123588562012,4.341974496841431
2801,,,634,1000,35,15,2801.0,0,0,0,0,0,7.925110101699829,1.885514497756958,0.6606004238128662,0.4544370174407959,0.061867475509643555,4.342066764831543
2802,,,635,1000,37,9,2802.0,0,1,0,0,1,7.928234100341797,1.886406660079956,0.661846399307251,0.45508241653442383,0.06189155578613281,4.342167854309082
2803,,,635,1000,50,35,2781.909090909091,0,0,0,0,0,7.929486036300659,1.8872885704040527,0.6618471145629883,0.45512819290161133,0.06189155578613281,4.342287302017212
2804,,,635,1000,41,22,2792.035087719298,0,0,0,0,0,7.930654048919678,1.888169527053833,0.6618478298187256,0.4551553726196289,0.06189155578613281,4.342389106750488
2805,,,635,1000,28,8,2781.25,0,0,0,0,0,7.931733131408691,1.8890154361724854,0.661848783493042,0.45516037940979004,0.06189155578613281,4.342473268508911
2806,,,636,1000,51,37,2806.0,0,1,2,0,1,7.935068845748901,1.8899123668670654,0.6631827354431152,0.45578646659851074,0.06195569038391113,4.3425843715667725
2807,,,636,1000,35,20,2807.0,0,0,0,0,0,7.936316013336182,1.8907923698425293,0.6631836891174316,0.4557952880859375,0.06199765205383301,4.342684268951416
2808,,,635,1000,40,32,2808.0,0,0,1,0,2,7.940109014511108,1.891782283782959,0.6646599769592285,0.45665621757507324,0.06209063529968262,4.342810153961182
2809,,,634,1000,34,8,2809.0,0,0,1,0,2,7.943928003311157,1.892932415008545,0.6661810874938965,0.4573040008544922,0.06212472915649414,4.342966794967651
2810,,,634,1000,52,24,2793.3846153846152,0,0,0,0,0,7.945340871810913,1.893843173980713,0.6661820411682129,0.45733189582824707,0.06212472915649414,4.343137741088867
2811,,,634,1000,37,12,2795.2,0,0,0,0,0,7.946656942367554,1.8948860168457031,0.6661829948425293,0.4573390483856201,0.06212472915649414,4.343264579772949
2812,,,633,1000,43,23,2812.0,0,0,1,0,1,7.950330972671509,1.8957767486572266,0.6677169799804688,0.4580380916595459,0.06217670440673828,4.343496322631836
2813,,,633,1000,43,38,2813.0,0,0,0,0,0,7.952033996582031,1.8969717025756836,0.6677179336547852,0.4580831527709961,0.06224370002746582,4.343638181686401
2814,,,633,1000,37,22,2814.0,0,0,0,0,0,7.953542947769165,1.8979167938232422,0.667719841003418,0.4581172466278076,0.06229352951049805,4.343763113021851
2815,,,633,1000,48,22,2806.051282051282,0,0,0,0,0,7.954883098602295,1.8988995552062988,0.6677207946777344,0.4581470489501953,0.06229352951049805,4.3439040184021
2816,,,633,1000,38,21,2806.6153846153848,0,0,0,0,0,7.956115007400513,1.899848461151123,0.6677215099334717,0.4581570625305176,0.06229352951049805,4.344022035598755
2817,,,633,1000,38,24,2795.509433962264,0,0,0,0,0,7.957612991333008,1.9008903503417969,0.6677224636077881,0.45819807052612305,0.06229352951049805,4.344166040420532
2818,,,633,1000,29,13,2818.0,0,0,0,0,0,7.959157943725586,1.9020543098449707,0.667724609375,0.45821428298950195,0.062337398529052734,4.344284772872925
2819,,,633,1000,42,40,2819.0,0,0,0,0,0,7.9606359004974365,1.903022289276123,0.6677255630493164,0.4582643508911133,0.062407493591308594,4.344421863555908
2820,,,633,1000,46,24,2820.0,0,0,0,0,0,7.962195873260498,1.9040100574493408,0.6677267551422119,0.458301305770874,0.062459468841552734,4.34456205368042
2821,,,633,1000,37,22,2810.4444444444443,0,0,0,0,0,7.963485956192017,1.90498685836792,0.6677279472351074,0.458329439163208,0.062459468841552734,4.344691038131714
2822,,,633,1000,32,20,2808.9148936170213,0,0,0,0,0,7.964720964431763,1.9059369564056396,0.6677291393280029,0.4583585262298584,0.062459468841552734,4.344810962677002
2823,,,633,1000,27,9,2805.7272727272725,0,0,0,0,0,7.965928077697754,1.9069180488586426,0.6677303314208984,0.45836353302001953,0.062459468841552734,4.34492301940918
2824,,,634,1000,21,8,2824.0,0,1,2,0,1,7.969523906707764,1.907883882522583,0.6693522930145264,0.45904541015625,0.062488555908203125,4.345031023025513
2825,,,634,1000,54,46,2825.0,0,0,0,0,0,7.971415042877197,1.908987045288086,0.6693532466888428,0.4591045379638672,0.06256866455078125,4.345191240310669
2826,,,634,1000,29,23,2817.8048780487807,0,0,0,0,0,7.9725120067596436,1.909801959991455,0.6693544387817383,0.45913267135620117,0.06256866455078125,4.34530234336853
2827,,,635,1000,31,22,2827.0,0,1,1,0,1,7.975563049316406,1.910649061203003,0.670647144317627,0.4596738815307617,0.06261467933654785,4.345396041870117
2828,,,634,1000,52,32,2828.0,1,0,0,0,0,7.977016925811768,1.9115450382232666,0.6706480979919434,0.45975303649902344,0.06267237663269043,4.3455235958099365
2829,,,634,1000,41,32,2820.78125,0,0,0,0,0,7.978180885314941,1.9123859405517578,0.6706492900848389,0.4597938060760498,0.06267237663269043,4.3456315994262695
2830,,,634,1000,31,15,2819.969696969697,0,0,0,0,0,7.979273080825806,1.91324782371521,0.6706502437591553,0.45981383323669434,0.06267237663269043,4.345721483230591
2831,,,634,1000,32,23,2816.3695652173915,0,0,0,0,0,7.9803760051727295,1.914097785949707,0.6706511974334717,0.45984673500061035,0.06267237663269043,4.345808744430542
2832,,,633,1000,29,18,2832.0,1,0,2,0,2,7.983137130737305,1.9149248600006104,0.6719322204589844,0.4602038860321045,0.06271147727966309,4.34589409828186
2833,,,631,1000,41,27,2833.0,1,0,1,0,2,7.985902786254883,1.9157748222351074,0.6732532978057861,0.46039724349975586,0.0627603530883789,4.346002101898193
2834,,,633,1000,60,56,2834.0,0,0,2,0,0,7.98924708366394,1.9166545867919922,0.6744701862335205,0.4611074924468994,0.06284642219543457,4.3461315631866455
2835,,,633,1000,32,28,2814.0588235294117,0,0,0,0,0,7.990338087081909,1.9174716472625732,0.6744711399078369,0.46114134788513184,0.06284642219543457,4.346228837966919
2836,,,633,1000,43,29,2829.1627906976746,0,0,0,0,0,7.991555213928223,1.9183497428894043,0.6744720935821533,0.46117639541625977,0.06284642219543457,4.346339464187622
2837,,,634,1000,28,14,2837.0,1,0,2,0,0,7.994255781173706,1.9191975593566895,0.6756918430328369,0.46149659156799316,0.06288528442382812,4.346425533294678
2838,,,634,1000,34,18,2838.0,0,0,1,0,1,7.997267007827759,1.9200174808502197,0.676987886428833,0.4620375633239746,0.06292843818664551,4.346523761749268
2839,,,634,1000,41,27,2839.0,0,0,0,0,0,7.998584032058716,1.9208667278289795,0.6769888401031494,0.4620676040649414,0.06303620338439941,4.346632719039917
2840,,,634,1000,47,37,2840.0,1,1,1,0,1,8.001464128494263,1.9217045307159424,0.6782288551330566,0.4624176025390625,0.06309723854064941,4.346744537353516
2841,,,634,1000,49,40,2841.0,0,0,0,0,0,8.002830982208252,1.9225807189941406,0.678229808807373,0.4624636173248291,0.06316113471984863,4.346864461898804
2842,,,635,1000,25,18,2842.0,0,1,2,0,1,8.005919933319092,1.923386573791504,0.6795086860656738,0.463132381439209,0.0632021427154541,4.346950531005859
2843,,,635,1000,39,28,2843.0,0,0,2,0,1,8.008920192718506,1.9242274761199951,0.6808445453643799,0.46355319023132324,0.06325411796569824,4.347057819366455
2844,,,636,1000,54,44,2844.0,1,1,1,0,0,8.0119469165802,1.9251124858856201,0.6820394992828369,0.4639599323272705,0.06332707405090332,4.347189903259277
2845,,,636,1000,46,21,2828.457142857143,0,0,0,0,0,8.013138055801392,1.9259865283966064,0.6820404529571533,0.4639880657196045,0.06332707405090332,4.347306728363037
2846,,,636,1000,24,13,2836.6428571428573,0,0,0,0,0,8.014160871505737,1.9268224239349365,0.6820414066314697,0.46399497985839844,0.06332707405090332,4.347387790679932
2847,,,635,1000,38,22,2847.0,1,0,1,0,1,8.016771078109741,1.9276313781738281,0.6833102703094482,0.46418118476867676,0.06337308883666992,4.3474836349487305
2848,,,635,1000,26,9,2840.3333333333335,0,0,0,0,0,8.01782512664795,1.9284460544586182,0.6833112239837646,0.4641861915588379,0.06337308883666992,4.347574234008789
2849,,,635,1000,45,22,2849.0,0,0,0,0,0,8.019075870513916,1.9292922019958496,0.683312177658081,0.4642159938812256,0.06341814994812012,4.347682476043701
2850,,,636,1000,45,40,2850.0,1,1,0,0,0,8.022094011306763,1.9302029609680176,0.6846120357513428,0.46456074714660645,0.06348204612731934,4.347790002822876
2851,,,636,1000,28,19,2851.0,0,0,1,0,1,8.025040864944458,1.9310407638549805,0.6859891414642334,0.46498799324035645,0.0635221004486084,4.347882986068726
2852,,,636,1000,35,16,2835.294117647059,0,0,0,0,0,8.026123046875,1.9318809509277344,0.6859900951385498,0.4649958610534668,0.0635221004486084,4.347982883453369
2853,,,636,1000,38,31,2853.0,1,1,1,0,1,8.029000043869019,1.9327411651611328,0.6872270107269287,0.4653759002685547,0.06357717514038086,4.348078966140747
2854,,,636,1000,46,35,2839.1666666666665,0,0,0,0,0,8.03020691871643,1.9335994720458984,0.6872282028198242,0.4654200077056885,0.06357717514038086,4.348193168640137
2855,,,636,1000,39,11,2835.090909090909,0,0,0,0,0,8.0313081741333,1.9344606399536133,0.6872293949127197,0.4654257297515869,0.06357717514038086,4.348294019699097
2856,,,636,1000,34,18,2856.0,0,0,1,0,1,8.034382104873657,1.9353086948394775,0.6885225772857666,0.46602344512939453,0.06361627578735352,4.348384857177734
2857,,,636,1000,34,24,2851.9333333333334,0,0,0,0,0,8.03548288345337,1.9361357688903809,0.6885237693786621,0.4660532474517822,0.06361627578735352,4.348484754562378
2858,,,636,1000,38,24,2838.7,0,0,0,0,0,8.036617040634155,1.9370086193084717,0.6885244846343994,0.4660642147064209,0.06361627578735352,4.348583936691284
2859,,,636,1000,48,31,2859.0,0,0,0,0,0,8.037944793701172,1.9378886222839355,0.6885256767272949,0.4661071300506592,0.06367015838623047,4.348690986633301
2860,,,636,1000,52,46,2841.805194805195,0,0,0,0,0,8.039259910583496,1.9388105869293213,0.6885266304016113,0.4661581516265869,0.06367015838623047,4.348807096481323
2861,,,636,1000,30,27,2847.7297297297296,0,0,0,0,0,8.040297031402588,1.9396154880523682,0.6885275840759277,0.4661703109741211,0.06367015838623047,4.348893165588379
2862,,,636,1000,34,26,2840.4473684210525,0,0,0,0,0,8.041404008865356,1.9404568672180176,0.6885285377502441,0.4662044048309326,0.06367015838623047,4.348981857299805
2863,,,636,1000,36,20,2840.0689655172414,0,0,0,0,0,8.04255485534668,1.9413478374481201,0.6885294914245605,0.46622753143310547,0.06367015838623047,4.349077939987183
2864,,,637,1000,51,36,2864.0,0,0,2,0,1,8.045816898345947,1.9422178268432617,0.6898016929626465,0.46689772605895996,0.06373310089111328,4.349189043045044
2865,,,637,1000,49,33,2858.6923076923076,0,0,0,0,0,8.047039985656738,1.9430856704711914,0.6898026466369629,0.46693873405456543,0.06373310089111328,4.349304914474487
2866,,,637,1000,49,23,2866.0,0,0,0,0,0,8.048418998718262,1.9439847469329834,0.6898038387298584,0.46697068214416504,0.06378030776977539,4.3494627475738525
2867,,,635,1000,46,45,2867.0,1,0,1,0,2,8.051272869110107,1.9448647499084473,0.6911196708679199,0.46714258193969727,0.06389427185058594,4.349573612213135
2868,,,635,1000,35,28,2848.3703703703704,0,0,0,0,0,8.052386999130249,1.9456899166107178,0.6911206245422363,0.4671797752380371,0.06389427185058594,4.349673748016357
2869,,,635,1000,33,18,2856.7073170731705,0,0,0,0,0,8.053469896316528,1.946526050567627,0.6911215782165527,0.46720361709594727,0.06389427185058594,4.349766492843628
2870,,,635,1000,32,21,2849.733333333333,0,0,0,0,0,8.054563045501709,1.9473698139190674,0.6911225318908691,0.467235803604126,0.06389427185058594,4.349855661392212
2871,,,635,1000,39,23,2871.0,0,0,1,0,1,8.057739019393921,1.948227882385254,0.6924352645874023,0.46785783767700195,0.06393837928771973,4.349950551986694
2872,,,635,1000,37,30,2872.0,0,1,1,0,2,8.060952186584473,1.9491147994995117,0.6937351226806641,0.468461275100708,0.0639944076538086,4.350054979324341
2873,,,635,1000,47,15,2873.0,0,0,2,0,2,8.0640230178833,1.9500024318695068,0.6950104236602783,0.4689750671386719,0.06403040885925293,4.350174903869629
2874,,,635,1000,46,40,2852.9333333333334,0,0,0,0,0,8.06525182723999,1.9508633613586426,0.6950116157531738,0.46902918815612793,0.06403040885925293,4.350289821624756
2875,,,635,1000,45,35,2875.0,0,0,1,0,1,8.068346977233887,1.9517433643341064,0.6962926387786865,0.46953558921813965,0.06409049034118652,4.350395917892456
2876,,,635,1000,27,11,2876.0,0,0,0,0,0,8.069463968276978,1.9525814056396484,0.6962935924530029,0.4695415496826172,0.064117431640625,4.350488185882568
2877,,,636,1000,47,43,2877.0,0,1,0,0,0,8.07270097732544,1.9534494876861572,0.6975195407867432,0.47022032737731934,0.06418347358703613,4.350596904754639
2878,,,634,1000,63,55,2878.0,0,0,1,0,2,8.07591199874878,1.9543406963348389,0.6988966464996338,0.4706113338470459,0.0642695426940918,4.350732088088989
2879,,,634,1000,34,27,2865.9,0,0,0,0,0,8.077029943466187,1.9551987648010254,0.6988966464996338,0.470623254776001,0.0642695426940918,4.350832223892212
2880,,,634,1000,34,17,2880.0,0,0,2,0,2,8.080105066299438,1.9560205936431885,0.700223445892334,0.4712073802947998,0.06430768966674805,4.350924968719482
2881,,,634,1000,49,43,2861.133333333333,0,0,0,0,0,8.0813729763031,1.9569034576416016,0.7002243995666504,0.47126221656799316,0.06430768966674805,4.351043224334717
2882,,,634,1000,33,15,2882.0,0,0,0,0,0,8.08271312713623,1.9579074382781982,0.7002253532409668,0.4712700843811035,0.06434440612792969,4.351136207580566
2883,,,634,1000,36,19,2883.0,0,0,1,0,0,8.085635900497437,1.9587604999542236,0.7014586925506592,0.47177815437316895,0.06438326835632324,4.3512351512908936
